step_idx,particle_x,particle_y,target_x,target_y,tracking_error,chosen_action,action_switched,Fp_x,Fp_y,Fp_mag,Fp_hat_dot_d,Fp_dot_d,score,solver_time_ms,n_actions_evaluated,target_idx,dist_to_target,target_advanced,gates_active,cross_track_error,arc_progress,d_hat_x,d_hat_y,tangent_alignment
65,0.0013338020259624388,0.0012839595061550219,0.0012738188423714754,0.0013915874509685647,0.00012321427197566946,TOGGLE_A_OFF,False,-6.59246642066601e-12,9.545010613971105e-12,1.1600337974750131e-11,0.9807523403060601,1.1378039369417759e-11,0.9807637183454295,59.91554260253906,37,52,0.00012321427197566946,False,CD,-1.886368259974467e-05,0.0002014760512069979,-0.39709817781825185,0.917776136741108,0.9949292495929916
66,0.001333454993549108,0.001284438258869443,0.0012738188423714754,0.0013915874509685647,0.00012262715806368477,TOGGLE_A_OFF,False,-6.541406881664639e-12,9.0242760630675e-12,1.114574189787035e-11,0.976336922971647,1.0882975685725875e-11,0.9763478059473327,59.728384017944336,37,52,0.00012262715806368477,False,CD,-1.8936089274217355e-05,0.0002020920049117406,-0.3982882342141521,0.9172603133705184,0.9925682574018994
67,0.0013331106118257357,0.001284890595247357,0.0012738188423714754,0.0013915874509685647,0.00012206446225584812,TOGGLE_A_OFF,False,-6.4914425530615884e-12,8.526339850836269e-12,1.0716216574503214e-11,0.9712738973294424,1.040935271084143e-11,0.9712843066821532,60.61553955078125,37,52,0.00012206446225584812,False,CD,-1.901809502046181e-05,0.00020268259135338332,-0.39937129132058,0.9167892733158156,0.9896480729155321
68,0.0013327688218079986,0.0012853176803151799,0.0012738188423714754,0.0013915874509685647,0.00012152515883671792,TOGGLE_A_OFF,False,-6.4425900527563095e-12,8.050363869182185e-12,1.0310932305766948e-11,0.9655171141872443,9.956347121558319e-12,0.9655270705343658,58.046579360961914,37,52,0.00012152515883671792,False,CD,-1.9109292047072028e-05,0.00020324893937365528,-0.4003521150339663,0.91636138285386,0.9861223129118899
69,0.0013324295638639653,0.001285720635773986,0.0012738188423714754,0.0013915874509685647,0.0001210082610126817,TOGGLE_A_OFF,False,-6.394861587883859e-12,7.5955314546544e-12,9.929066059143572e-12,0.9590229501844796,9.523161247566637e-12,0.9590324733457272,59.4635009765625,37,52,0.0001210082610126817,False,CD,-1.9209283880134906e-05,0.0002037921331146978,-0.4012352925698668,0.9159750214904239,0.9819462865210304
70,0.0013320927779290274,0.0012861005411403876,0.0012738188423714754,0.0013915874509685647,0.00012051281969344046,TOGGLE_A_OFF,False,-6.348265314200319e-12,7.161047448879342e-12,9.569800053531956e-12,0.9517514285419604,9.109022623238511e-12,0.9517605375645836,58.560848236083984,37,52,0.00012051281969344046,False,CD,-1.9317685510131276e-05,0.0002043132135433684,-0.40202523722737593,0.9156285866170196,0.9770780502079073
71,0.0013317653317814141,0.0012869193024540478,0.0012738188423714754,0.0013915874509685647,0.00011963785750502683,WIDEN,True,-6.17221447072919e-12,1.543328716823071e-11,1.6621750337727778e-11,0.9993602857640163,1.661211652769553e-11,0.9493768978805439,58.22896957397461,37,53,0.00011963785750502683,True,CD,-1.9202073269904043e-05,0.00020523163502730806,-0.4027261931862623,0.9153204975961754,0.991216971975495
72,0.0013315714752899035,0.0012882042718228531,0.0012692050054039093,0.0013958524379914438,0.00012440942185180806,WIDEN,False,-3.654108777482396e-12,2.4221101974758756e-11,2.4495189156839277e-11,0.9643618680991581,2.3623190736599868e-11,0.9643854912898947,59.256553649902344,37,53,0.00012440942185180806,False,CD,-1.873829046402601e-05,0.00020650600588814996,-0.40535040696974045,0.9141613903285758,0.9335767042490342
73,0.0012962910381649436,0.0013600046252779147,0.0012692050054039093,0.0013958524379914438,4.493015520868012e-05,TOGGLE_B_ON,True,-1.7967192650132472e-09,3.656561222032088e-09,4.074142865405991e-09,0.999426140381945,4.071805878763489e-09,0.9534979462607085,62.99424171447754,37,54,4.493015520868012e-05,True,BCD,-5.803621956303542e-06,0.00028810471722777377,-0.41035769685679513,0.911924646354289,0.9654730395415189
74,0.0012926654974273301,0.001374339887844629,0.0012645247461294607,0.0014000444278521838,3.81133213012003e-05,MOVE_C_LEFT,True,-6.833983287946295e-11,2.702133334012232e-10,2.787213273249708e-10,0.9032368206977439,2.517522687904826e-10,0.8534885729665344,58.55846405029297,37,55,3.81133213012003e-05,True,BCD,1.142702098629923e-06,0.000301235767143172,-0.6375021475567336,0.7704485783350847,0.8749938590287057
75,0.0012910093090128898,0.0013656860075457805,0.0012597792193320735,0.0014041623862400124,4.9555526623110126e-05,TOGGLE_B_OFF,True,-3.121841613459618e-11,-1.631218006314464e-10,1.660822427208826e-10,-0.5833885983440334,-9.689107017936759e-11,-0.6334854894142129,58.84265899658203,37,56,4.9555526623110126e-05,True,CD,-5.949911130861344e-06,0.00029597635207059033,-0.6880532259589316,0.7256602223117286,-0.5986069547522247
76,0.0012557258789155546,0.0012938871248207237,0.001254969595899476,0.0014082052971103158,0.00011432067389424044,TOGGLE_A_ON,True,-6.979259877755072e-10,-1.4202220704967048e-09,1.5824447585740125e-09,-0.39294831014858944,-6.218193867334611e-10,-0.4435701295353229,57.581424713134766,37,57,0.00011432067389424044,True,ACD,-7.908265500540529e-05,0.0002594871865710236,-0.6519855034072785,0.7582314312561556,-0.44870703151508334
77,0.0012527299369510668,0.001302805552395727,0.0012500970625342821,0.001412172162935332,0.00010939829764953479,MOVE_A_RIGHT,True,-5.6472175597296905e-11,1.6810839930721774e-10,1.7734018307853104e-10,0.9986472815751788,1.7710129039270112e-10,0.9488243828655715,57.09958076477051,37,58,0.00010939829764953479,True,ACD,-7.595908728398793e-05,0.0002704955486953081,-0.26882402538707895,0.9631893081699087,0.9386313427196741
78,0.0012486218974661688,0.0013116787179006113,0.0012451628214611907,0.0014160620049502763,0.00010444058512906268,MOVE_C_LEFT,True,-7.74347199984732e-11,1.6725522938538552e-10,1.8431073657820338e-10,0.9927649577137652,1.8297823337021069e-10,0.9429479359471353,58.18796157836914,37,59,0.00010444058512906268,True,ACD,-7.347170488344407e-05,0.00028212440758982785,-0.30817172598324943,0.951330745483733,0.9633104346918834
79,0.0012438829377783317,0.0013268228485787265,0.0012401680901303537,0.0014198738633948362,9.312513866489307e-05,MOVE_C_DOWN,True,-8.9327285645803e-11,2.854601381002215e-10,2.99110104150703e-10,0.9987476442637889,2.987365106436555e-10,0.9490463807744325,59.42225456237793,37,60,9.312513866489307e-05,True,ACD,-6.694220925377312e-05,0.00029966815390465395,-0.3459550478985266,0.9382510883722175,0.9022231346225191
80,0.0012415736623494881,0.0013297394217233083,0.0012351141009169894,0.001423606797749979,9.408937355532026e-05,TRANSLATE_TRAP_X_POS,True,-4.3528816334224846e-11,5.497610858805237e-11,7.012225300818568e-11,0.9704798764179032,6.80532059134054e-11,0.9205479296238166,67.12508201599121,37,61,9.408937355532026e-05,True,ACD,-6.662628142772777e-05,0.0003041177409991703,-0.4133958858464822,0.910551394245984,0.9958997447485651
81,0.0012415697505489562,0.0013308067585359835,0.0012300021008173115,0.0014272598869700093,9.714430763057966e-05,TOGGLE_A_OFF,True,-7.37357028806284e-14,2.0118824937639607e-11,2.0118960058245275e-11,0.9067994529069902,1.824476877332731e-11,0.8568176976757634,62.95466423034668,37,62,9.714430763057966e-05,True,CD,-6.58926756771521e-05,0.00030504693240863897,-0.4247860520873513,0.9052937699720155,0.7255573681429887
82,0.0012414790257440427,0.001331342020452247,0.0012248333511408523,0.0014308322297098249,0.00010087308967763371,TOGGLE_A_OFF,False,-1.710122283688404e-12,1.008944942327888e-11,1.0233352719909061e-11,0.9619355136734142,9.844787340740627e-12,0.961945358460755,65.80424308776855,37,63,0.00010087308967763371,True,CD,-6.55882025089129e-05,0.00030558481407446075,-0.4298744966516109,0.902888651565975,0.8275529547544171
83,0.0012413470800044506,0.0013316180144537144,0.0012196091271992526,0.0014343229445473082,0.00010498019459731923,TOGGLE_A_OFF,False,-2.4871185970485695e-12,5.202364364667142e-12,5.766311984149262e-12,0.9998259836977572,5.766308377843899e-12,0.9998317500061351,60.28580665588379,37,64,0.00010498019459731923,True,CD,-6.549242512888338e-05,0.000305932278834392,-0.4323275202036673,0.9017166491047213,0.9495881684148679
84,0.0012411961342569855,0.0013317675126000407,0.0012143307179915987,0.0014377311702008062,0.00010931627199664634,TOGGLE_A_OFF,False,-2.8452603079607823e-12,2.8179736693452084e-12,4.004557631147289e-12,0.9419032971504455,3.7728479397037594e-12,0.9419070699983852,58.70246887207031,37,65,0.00010931627199664634,True,CD,-6.549775026567649e-05,0.0003061862441749902,-0.43350038560280413,0.9011533807739497,0.9996937134891773
85,0.001235981999214245,0.0013629903375064545,0.0012089994258863796,0.001441056065741637,8.259731949817128e-05,TOGGLE_B_ON,True,-9.828413007059306e-11,5.885363841018597e-10,5.966865556013686e-10,0.9600768464352872,5.728659066889421e-10,0.9106497123419761,58.73870849609375,37,66,8.259731949817128e-05,True,BCD,-4.6656793506779444e-05,0.00033578932854400767,-0.43405078906224187,0.9008884018082065,0.7813297534587877
86,0.0012177097406490226,0.001285105007906294,0.0012036165663001485,0.0014442968108015776,0.0001598144163468321,TOGGLE_A_ON,True,-9.097940839724861e-10,-3.8779886922867995e-09,3.983280252848852e-09,-0.6669222814434692,-2.6565390207809575e-09,-0.7195788204642503,59.48066711425781,37,66,0.0001598144163468321,False,ABCD,-0.00011423542009994698,0.0002818527953996829,-0.5731036633509434,0.8194828802676606,-0.5937627180159898
87,0.0012134888354607093,0.0013649935800514467,0.0012036165663001485,0.0014442968108015776,7.991535588225258e-05,TOGGLE_A_OFF,True,-1.0891402077670569e-10,2.0614027603674545e-09,2.06427798621511e-09,0.9911826782275474,2.046077574165539e-09,0.9432287558017128,59.351205825805664,37,67,7.991535588225258e-05,True,BCD,-5.9707360739536105e-05,0.0003570508659025074,-0.1846104307262839,0.9828117769264465,0.6675809604964544
88,0.0011895191910511246,0.0012886689041800218,0.001198183467372963,0.0014474526057752766,0.00015901991565986975,TOGGLE_A_ON,True,-1.0633630023489684e-09,-3.3859841681880283e-09,3.5490322148417568e-09,-0.6162623795470898,-2.187135654070039e-09,-0.6684495152011599,59.46493148803711,37,67,0.00015901991565986975,False,ABCD,-0.00013257995740565206,0.00031325993991842193,-0.5667149974658983,0.8239138981989019,-0.4647493952964841
89,0.0011950893719503569,0.0013684747503615506,0.001198183467372963,0.0014474526057752766,7.903844047193494e-05,TOGGLE_A_OFF,True,1.4911533263782467e-10,2.1364252822456766e-09,2.141622835385869e-09,0.964449256992455,2.065487516795233e-09,0.9165147445092502,58.943986892700195,37,68,7.903844047193494e-05,True,BCD,-6.812870773493894e-05,0.00037696084349593084,-0.19647311428274136,0.9805092122781783,0.5300932834785218
90,0.0011675490466112382,0.0012933646280063348,0.0011927014696406862,0.0014505226720175454,0.00015915808236367362,TOGGLE_A_ON,True,-1.1475155680678081e-09,-3.129593919490212e-09,3.3333391786417554e-09,-0.5689800890238842,-1.8966041915904765e-09,-0.6208766932154747,59.52644348144531,37,68,0.00015915808236367362,False,ABCD,-0.00014414347304717224,0.00034272198381467885,-0.576212454015506,0.8172999497342055,-0.35465699689105357
91,0.001179214978014528,0.0013725094701913677,0.0011927014696406862,0.0014505226720175454,7.917035502986193e-05,TOGGLE_A_OFF,True,3.306545849152363e-10,2.243250370347149e-09,2.267488628105572e-09,0.929162056339248,2.10686532557849e-09,0.8812689216648264,59.424638748168945,37,69,7.917035502986193e-05,True,BCD,-7.384141941575787e-05,0.00039562571064419907,-0.23022571200615954,0.9731372572919168,0.4217604942625215
92,0.0011497206914129374,0.0012981449150736017,0.0011871719257042293,0.0014535062520354774,0.00015981157646592032,TOGGLE_A_ON,True,-1.197021371234624e-09,-3.0180747526038003e-09,3.246788471012072e-09,-0.5293439522618952,-1.718668370747838e-09,-0.5810626206326431,59.80682373046875,37,69,0.00015981157646592032,False,ABCD,-0.00015165005978117721,0.00036948526062076983,-0.5934849784960824,0.8048450660205531,-0.266245769430137
93,0.0011659742083666856,0.0013764764105695657,0.0011871719257042293,0.0014535062520354774,7.989330195070098e-05,TOGGLE_A_OFF,True,4.820268828258565e-10,2.323059477432056e-09,2.3725419388187238e-09,0.887204090951986,2.104929801279219e-09,0.8393090207532652,59.79108810424805,37,70,7.989330195070098e-05,True,BCD,-7.753039919338291e-05,0.00041205674368903456,-0.27150144068154125,0.9624380331773332,0.3297711583105719
94,0.0011350300472314754,0.00130270338777913,0.0011815961998958187,0.0014564026096753472,0.0001605984351899529,TOGGLE_A_ON,True,-1.2677792485459285e-09,-3.022473512452029e-09,3.277592158356159e-09,-0.49106299383785224,-1.6095047089248372e-09,-0.5426724985467771,59.99350547790527,37,70,0.0001605984351899529,False,ABCD,-0.00015643937700754904,0.00039326171365510864,-0.6133739025235673,0.7897926662746018,-0.1893311199712437
95,0.001154070522109422,0.001380404483758674,0.0011815961998958187,0.0014564026096753472,8.082931448705382e-05,TOGGLE_A_OFF,True,5.902946074986075e-10,2.40889674482756e-09,2.4801675852415194e-09,0.8474269173143189,2.101761618611036e-09,0.7995286789329299,60.85515022277832,37,71,8.082931448705382e-05,True,BCD,-8.00556293743578e-05,0.00042734769492870525,-0.3139623679614309,0.9494354277687744,0.25912371358779573
96,0.0011227148185161788,0.0013068054358560503,0.001175975667942366,0.0014592110303042463,0.00016144405625698012,TOGGLE_A_ON,True,-1.2846908602085502e-09,-3.0154649178698973e-09,3.277721659507941e-09,-0.46215775549259996,-1.5148249474454254e-09,-0.5136725804400454,60.00399589538574,37,71,0.00016144405625698012,False,ABCD,-0.0001595266855073736,0.00041410260597497643,-0.6347022122883328,0.7727568192610396,-0.13240366467180498
97,0.001143732228939257,0.0013839952568113283,0.001175975667942366,0.0014592110303042463,8.183551760015419e-05,TOGGLE_A_OFF,True,6.895109175873543e-10,2.532339769928799e-09,2.6245323423107587e-09,0.8093225557594795,2.1240940322749123e-09,0.7614466497917544,59.83304977416992,37,72,8.183551760015419e-05,True,BCD,-8.170413209220061e-05,0.00044090975395070207,-0.3541081671317479,0.9352044728127803,0.20129935098992185
98,0.0011118202135873972,0.0013106357088561872,0.0011703117166260292,0.001461930820986408,0.00016220809746191577,TOGGLE_A_ON,True,-1.331243110337069e-09,-3.0602702999461943e-09,3.3372837049841423e-09,-0.4313916280665504,-1.4396766822047062e-09,-0.4828313047487551,60.156822204589844,37,72,0.00016220809746191577,False,ABCD,-0.00016152324639059776,0.00043310346115548896,-0.6551976803180021,0.7554574770985177,-0.07764228157040075
99,0.0011338134988551568,0.0013875531672328844,0.0011703117166260292,0.001461930820986408,8.285019781707864e-05,TOGGLE_A_OFF,True,7.575711394730066e-10,2.6494653199093453e-09,2.755645208071017e-09,0.7763805546210363,2.1394301313615313e-09,0.7285199847523978,60.221195220947266,37,73,8.285019781707864e-05,True,BCD,-8.283619932041085e-05,0.0004540996434963682,-0.39253931373266976,0.9197352266672886,0.15640007508801926
100,0.0011014976722983885,0.001314370605416883,0.0011646057434420436,0.0014645613106541782,0.00016291063987090826,TOGGLE_A_ON,True,-1.367267970862629e-09,-3.096321012273042e-09,3.3847637310734654e-09,-0.40080012441209456,-1.3566141253199148e-09,-0.45215673853741445,62.19005584716797,37,73,0.00016291063987090826,False,ABCD,-0.00016281540111383303,0.00045143940576651185,-0.6761893111033158,0.7367279114759909,-0.026366402681485105
101,0.0011243311462415862,0.0013910428459455468,0.0011646057434420436,0.0014645613106541782,8.382724994161132e-05,TOGGLE_A_OFF,True,8.405977890104788e-10,2.822632947890728e-09,2.945142000211128e-09,0.7419808531438962,2.1852397159274265e-09,0.6941660928598236,59.79132652282715,37,74,8.382724994161132e-05,True,BCD,-8.351276154980601e-05,0.00046682823459398413,-0.43075822585354795,0.9024673683064406,0.11403415172454312
102,0.0010916932822717476,0.0013180033372157758,0.0011588591562539123,0.0014671018502735926,0.00016352865566572727,TOGGLE_A_ON,True,-1.3995833326456148e-09,-3.1320946474095056e-09,3.4305758095909614e-09,-0.3700360362758062,-1.2694370447607404e-09,-0.42130547332056695,59.9210262298584,37,74,0.00016352865566572727,False,ABCD,-0.0001634981753749422,0.0004690616839468054,-0.6972222764439427,0.7168550043268727,0.022089204436696284
103,0.0011151200275472057,0.001394496393147663,0.0011588591562539123,0.0014671018502735926,8.476239605206462e-05,TOGGLE_A_OFF,True,8.966352104266097e-10,2.927695097855242e-09,3.061919869392794e-09,0.7077212435709453,2.1669864454024978e-09,0.6598882300163478,60.94622611999512,37,75,8.476239605206462e-05,True,BCD,-8.38026781905764e-05,0.00047926208880369914,-0.46827608941216214,0.8835821999583877,0.07537977797753928
104,0.0010824090480262489,0.0013214896001844082,0.001153073372946036,0.0014695518130045148,0.0001640605549227351,TOGGLE_A_ON,True,-1.430398812627048e-09,-3.19247028055043e-09,3.498272038501667e-09,-0.3412022890427618,-1.1936187684333463e-09,-0.3923959078111951,59.73219871520996,37,75,0.0001640605549227351,False,ABCD,-0.00016367629364272079,0.0004858396899335767,-0.7183072575343282,0.6957260119987374,0.06499144129074869
105,0.0011068320238655522,0.001397670426191697,0.001153073372946036,0.0014695518130045148,8.547044012357197e-05,TOGGLE_A_OFF,True,9.610846151204174e-10,2.9978418815345774e-09,3.148132713864512e-09,0.6682142553782411,2.1036278254411117e-09,0.6203178832036822,61.08903884887695,37,76,8.547044012357197e-05,True,BCD,-8.373940499588583e-05,0.000490488205785879,-0.5044545527811319,0.8634382457227848,0.03432905514183615
106,0.0010745317209063677,0.00132448101146016,0.0011472498210738711,0.0014719105943553005,0.0001643879679435395,TOGGLE_A_ON,True,-1.4206954383119643e-09,-3.2191607544117563e-09,3.51871730765421e-09,-0.3197630108338514,-1.1251559603317042e-09,-0.37088816679418307,59.46660041809082,37,76,0.0001643879679435395,False,ABCD,-0.0001634694482155822,0.000500092040630389,-0.7377293026448298,0.6750966419834482,0.09490695945699193
107,0.001099564643677466,0.0014004635935269483,0.0011472498210738711,0.0014719105943553005,8.589848701050087e-05,TOGGLE_A_OFF,True,1.011153186692404e-09,3.0691593903151456e-09,3.2314346860361946e-09,0.6346367493336523,2.0507878394667713e-09,0.5866875371731191,60.613155364990234,37,77,8.589848701050087e-05,True,BCD,-8.346960761129442e-05,0.0005003254975544526,-0.5354164200097261,0.844588217525215,0.0017256153674151105
108,0.0010676484593921196,0.0013271058592335297,0.0011413899375117029,0.001474177612331947,0.0001645232693411567,TOGGLE_A_ON,True,-1.421772591746343e-09,-3.26787234584554e-09,3.5637658412672325e-09,-0.30027414618612386,-1.0701070454679378e-09,-0.3513442532315918,60.06741523742676,37,77,0.0001645232693411567,False,ABCD,-0.0001630329445759875,0.0005125172146851198,-0.754861014210754,0.6558847834969691,0.12057660992140985
109,0.001092960050657854,0.0014029960651075184,0.0011413899375117029,0.001474177612331947,8.609452134683223e-05,TOGGLE_A_OFF,True,1.0422775022459952e-09,3.124997294435426e-09,3.2942298769085444e-09,0.6063765904172134,1.9975444871869098e-09,0.5583741349044002,59.6919059753418,37,78,8.609452134683223e-05,True,BCD,-8.306438116085737e-05,0.0005092440587614993,-0.562472759589343,0.8268158166837393,-0.024238170711069776
110,0.0010613696783453965,0.0013294974367042596,0.0011354951680981166,0.0014763523075816904,0.00016450210129815207,TOGGLE_A_ON,True,-1.4347475896971798e-09,-3.338105005683636e-09,3.6333793739591817e-09,-0.28153552109412905,-1.0229256369157799e-09,-0.33255844673104484,60.98031997680664,37,78,0.00016450210129815207,False,ABCD,-0.00016243882709069855,0.0005238004081462546,-0.7703981514464938,0.6375630856989589,0.14413773099093657
111,0.0010867815011151828,0.0014053541388703633,0.0011354951680981166,0.0014763523075816904,8.610320151589166e-05,TOGGLE_A_OFF,True,1.0673970398105373e-09,3.186281443697089e-09,3.3603163361571634e-09,0.5811813426010142,1.9529537409932835e-09,0.5331342963420074,60.347795486450195,37,79,8.610320151589166e-05,True,BCD,-8.255365955635037e-05,0.0005175590667714907,-0.5870165835579901,0.8095749073596294,-0.04633250654352658
112,0.001055465044719165,0.0013317383826846369,0.0011295669672792598,0.0014784341435310183,0.00016434944836354336,TOGGLE_A_ON,True,-1.4503971721077378e-09,-3.409456141657448e-09,3.7051373980925206e-09,-0.2630193531265442,-9.745231047106147e-10,-0.3139938762312548,61.12313270568848,37,79,0.00016434944836354336,False,ABCD,-0.00016171645211011707,0.0005343489238361462,-0.7848368587677904,0.6197024327188481,0.16650980326475884
113,0.0010809052078424564,0.0014075855850078625,0.0011295669672792598,0.0014784341435310183,8.595048037267941e-05,TOGGLE_A_OFF,True,1.0974841436881776e-09,3.2720349114679743e-09,3.451185869742777e-09,0.5574030827884786,1.9237022004737435e-09,0.5093267849889523,59.220314025878906,37,80,8.595048037267941e-05,True,BCD,-8.195197727283381e-05,0.0005254357092588538,-0.6098887049514575,0.7924870772265491,-0.06636551962165822
114,0.0010498396020039188,0.0013338636199371685,0.001123606797749979,0.0014804226065180614,0.0001640766153839599,TOGGLE_A_ON,True,-1.4585636701260561e-09,-3.4613257021701215e-09,3.756086207252846e-09,-0.24477801567676488,-9.194075733002335e-10,-0.2956974232500651,65.14143943786621,37,80,0.0001640766153839599,False,ABCD,-0.00016088459134128272,0.0005443294296431355,-0.7984387430785331,0.6020760529611865,0.1877148802327581
115,0.0010751964727163746,0.001409738708785036,0.001123606797749979,0.0014804226065180614,8.567247497645907e-05,TOGGLE_A_OFF,True,1.119849254277273e-09,3.350912761595956e-09,3.533083453321192e-09,0.5353154747025689,1.8913147812939e-09,0.4872067894838628,63.135623931884766,37,81,8.567247497645907e-05,True,BCD,-8.126409485468097e-05,0.0005330520726606148,-0.6314265558863702,0.7754356869011885,-0.08425726845802886
116,0.0010443811101244643,0.0013359117934470032,0.0011176161300929218,0.001482317205919332,0.00016370068097284487,TOGGLE_A_ON,True,-1.4727605188770573e-09,-3.528414303613549e-09,3.823444918382859e-09,-0.226705078595829,-8.66794607433888e-10,-0.2775718732032629,62.108755111694336,37,81,0.00016370068097284487,False,ABCD,-0.00015994988601697924,0.0005539375346128243,-0.8114839415720824,0.5843747193101221,0.20793506989639146
117,0.0010695635790319259,0.0014118449433864382,0.0011176161300929218,0.001482317205919332,8.529588178789605e-05,TOGGLE_A_OFF,True,1.1359407698339642e-09,3.4252225671392545e-09,3.6086716485447943e-09,0.5144058795576069,1.8563224278101637e-09,0.46626220198541707,60.563087463378906,37,82,8.529588178789605e-05,True,BCD,-8.04904379468092e-05,0.0005405274573214052,-0.6520276624760354,0.7581951776188474,-0.10057773737883069
118,0.001038996487002443,0.0013379148893836097,0.0011115964424156918,0.0014841174742707772,0.00016323587030335932,TOGGLE_A_ON,True,-1.4924202885086607e-09,-3.609591400383829e-09,3.905952943300414e-09,-0.20849979693767906,-8.143906040260629e-10,-0.2593141875417051,60.22810935974121,37,82,0.00016323587030335932,False,ABCD,-0.00015891034740381972,0.0005633326351949663,-0.8241501830152179,0.5663713232801669,0.22757892465980026
119,0.0010639240772315692,0.0014139320929981126,0.0011115964424156918,0.0014841174742707772,8.484481213744099e-05,TOGGLE_A_OFF,True,1.146643614430606e-09,3.4967134933723182e-09,3.6799180470829137e-09,0.4942775465837649,1.8189013582190084e-09,0.4460964479419839,59.92484092712402,37,83,8.484481213744099e-05,True,BCD,-7.962577091144931e-05,0.0005479674752415294,-0.672011416935581,0.7405407858495483,-0.11573344157657309
120,0.0010336027548901714,0.0013399009008459592,0.001105549219986149,0.0014858229673831193,0.00016269463218644334,TOGGLE_A_ON,True,-1.5173616134063018e-09,-3.7047226338482038e-09,4.003418047067549e-09,-0.1898767092534283,-7.601560344196819e-10,-0.240636865287848,60.52708625793457,37,83,0.00016269463218644334,False,ABCD,-0.00015775717273175732,0.0005726529613004004,-0.8365887174842517,0.5478314684062942,0.24698670001108566
121,0.0010581732309919586,0.001416034281856732,0.001105549219986149,0.0014858229673831193,8.435013313966157e-05,TOGGLE_A_OFF,True,1.1600233506300613e-09,3.59441548340562e-09,3.776966619041404e-09,0.4749018794277329,1.7936890208204521e-09,0.42669556844855333,59.446096420288086,37,84,8.435013313966157e-05,True,BCD,-7.865627108539364e-05,0.0005555045933366379,-0.6916469008905142,0.7222358094742859,-0.12977489909537057
122,0.0010279925360287445,0.0013419456481027112,0.0010994759548659419,0.0014874332644514525,0.0001621003568148223,TOGGLE_A_ON,True,-1.5402834445853982e-09,-3.781142089085842e-09,4.082830952601431e-09,-0.16908515955940506,-6.903462921598501e-10,-0.2197755058515649,61.26213073730469,37,84,0.0001621003568148223,False,ABCD,-0.000156440400088271,0.0005822443354903213,-0.8489844387801544,0.5284178485888651,0.26832031224668945
123,0.0010521964595799444,0.0014181963535730717,0.0010994759548659419,0.0014874332644514525,8.383973104966108e-05,TOGGLE_A_OFF,True,1.1731556973030818e-09,3.6958449879708855e-09,3.8775719806631826e-09,0.45432410376685256,1.7616748692303636e-09,0.4060857786360829,61.215877532958984,37,85,8.383973104966108e-05,True,BCD,-7.755095004035136e-05,0.0005632823390780004,-0.7116309463240679,0.7025534828269918,-0.14427020869852886
124,0.0010222763488202814,0.0013440021019619833,0.0010933781455423621,0.0014889479681590707,0.00016144587212044804,TOGGLE_A_ON,True,-1.5551636545485652e-09,-3.8564096372782e-09,4.158176196714255e-09,-0.1486237517440575,-6.180038953922604e-10,-0.1992417556394498,60.28294563293457,37,85,0.00016144587212044804,False,ABCD,-0.0001549831404196256,0.0005919011951757494,-0.8615424507532689,0.5076855380530216,0.2881328693853367
125,0.0010465949984457472,0.0014202162953933504,0.0010933781455423621,0.0014889479681590707,8.314268274140291e-05,TOGGLE_A_OFF,True,1.1922564875826954e-09,3.7365095498261645e-09,3.92211411717267e-09,0.42723260980969713,1.675655477483746e-09,0.3789082652871809,59.93771553039551,37,86,8.314268274140291e-05,True,BCD,-7.641141905870573e-05,0.0005705197793708028,-0.7314838401407238,0.68185877688228,-0.16363477823228856
126,0.0010420900081142379,0.0014091890699761437,0.0010872572965586172,0.001490366704775499,9.289721382816197e-05,TOGGLE_B_OFF,True,-8.491706717977608e-11,-2.0785830216105194e-10,2.245350352966988e-10,-0.12129912860581588,-2.7236025422094266e-11,-0.17132636463123796,60.57405471801758,37,87,9.289721382816197e-05,True,CD,-8.795921776830315e-05,0.0005741990694304111,-0.8730176568411696,0.48768860027858485,0.2498665412250654
127,0.0010813425707182087,0.0014788972927982853,0.0010811149181426051,0.0014916891242487064,1.2793857024023791e-05,TOGGLE_A_ON,True,9.413493167699554e-10,1.6717325844155839e-09,1.918548506027426e-09,0.03678272896317447,7.056948648263892e-11,-0.013146701550342893,60.59527397155762,37,88,1.2793857024023791e-05,True,ACD,-1.2469649832537314e-05,0.0005437295112072613,-0.8527154143791736,0.5223757479806307,-0.2968297719703139
128,0.0010676975298535385,0.0014639106242196338,0.0010749525258342899,0.0014929149002914756,2.9897876130794557e-05,TOGGLE_A_OFF,True,-2.572029608302841e-10,-2.824920474508605e-10,3.8204073072493706e-10,0.44827334509575334,1.712591245982386e-10,0.3984446042203516,60.915231704711914,37,89,2.9897876130794557e-05,True,CD,-2.9846115827222256e-05,0.0005547483430328998,-0.9627665294542387,0.2703342556181961,0.5266448126412901
129,0.0010598907975806107,0.0014556480910365246,0.0010687716401117638,0.0014940437304619097,3.940931984882925e-05,TRANSLATE_TRAP_X_NEG,True,-1.4715343654303226e-10,-1.557450812885844e-10,2.1426773959700977e-10,0.41229896157060975,8.834277883289051e-11,0.36238730434944266,60.296058654785156,37,90,3.940931984882925e-05,True,CD,-3.934438546895501e-05,0.0005615850282532378,-0.9453718815209806,0.325993873604248,0.5565332196904819
